"CONTINENT","LOCATION","DATE_","POPULATION","NEW_VACCINATIONS","ROLLING_PPL_VACC","PERCENT_VACCINATED"
"Africa","Mauritius",11-JUL-20,1271767,"",,
"Africa","Mauritius",12-JUL-20,1271767,"",,
"Africa","Mauritius",13-JUL-20,1271767,"",,
"Africa","Mauritius",14-JUL-20,1271767,"",,
"Africa","Mauritius",15-JUL-20,1271767,"",,
"Africa","Mauritius",16-JUL-20,1271767,"",,
"Africa","Mauritius",17-JUL-20,1271767,"",,
"Africa","Mauritius",18-JUL-20,1271767,"",,
"Africa","Mauritius",19-JUL-20,1271767,"",,
"Africa","Mauritius",20-JUL-20,1271767,"",,
"Africa","Mauritius",21-JUL-20,1271767,"",,
"Africa","Mauritius",22-JUL-20,1271767,"",,
"Africa","Mauritius",23-JUL-20,1271767,"",,
"Africa","Mauritius",24-JUL-20,1271767,"",,
"Africa","Mauritius",25-JUL-20,1271767,"",,
"Africa","Mauritius",26-JUL-20,1271767,"",,
"Africa","Mauritius",27-JUL-20,1271767,"",,
"Africa","Mauritius",28-JUL-20,1271767,"",,
"Africa","Mauritius",29-JUL-20,1271767,"",,
"Africa","Mauritius",30-JUL-20,1271767,"",,
"Africa","Mauritius",31-JUL-20,1271767,"",,
"Africa","Mauritius",01-AUG-20,1271767,"",,
"Africa","Mauritius",02-AUG-20,1271767,"",,
"Africa","Mauritius",03-AUG-20,1271767,"",,
"Africa","Mauritius",04-AUG-20,1271767,"",,
"Africa","Mauritius",05-AUG-20,1271767,"",,
"Africa","Mauritius",06-AUG-20,1271767,"",,
"Africa","Mauritius",07-AUG-20,1271767,"",,
"Africa","Mauritius",08-AUG-20,1271767,"",,
"Africa","Mauritius",09-AUG-20,1271767,"",,
"Africa","Mauritius",10-AUG-20,1271767,"",,
"Africa","Mauritius",11-AUG-20,1271767,"",,
"Africa","Mauritius",12-AUG-20,1271767,"",,
"Africa","Mauritius",13-AUG-20,1271767,"",,
"Africa","Mauritius",14-AUG-20,1271767,"",,
"Africa","Mauritius",15-AUG-20,1271767,"",,
"Africa","Mauritius",16-AUG-20,1271767,"",,
"Africa","Mauritius",17-AUG-20,1271767,"",,
"Africa","Mauritius",18-AUG-20,1271767,"",,
"Africa","Mauritius",19-AUG-20,1271767,"",,
"Africa","Mauritius",20-AUG-20,1271767,"",,
"Africa","Mauritius",21-AUG-20,1271767,"",,
"Africa","Mauritius",22-AUG-20,1271767,"",,
"Africa","Mauritius",23-AUG-20,1271767,"",,
"Africa","Mauritius",24-AUG-20,1271767,"",,
"Africa","Mauritius",25-AUG-20,1271767,"",,
"Africa","Mauritius",26-AUG-20,1271767,"",,
"Africa","Mauritius",27-AUG-20,1271767,"",,
"Africa","Mauritius",28-AUG-20,1271767,"",,
"Africa","Mauritius",29-AUG-20,1271767,"",,
"Africa","Mauritius",30-AUG-20,1271767,"",,
"Africa","Mauritius",31-AUG-20,1271767,"",,
"Africa","Mauritius",01-SEP-20,1271767,"",,
"Africa","Mauritius",02-SEP-20,1271767,"",,
"Africa","Mauritius",03-SEP-20,1271767,"",,
"Africa","Mauritius",04-SEP-20,1271767,"",,
"Africa","Mauritius",05-SEP-20,1271767,"",,
"Africa","Mauritius",06-SEP-20,1271767,"",,
"Africa","Mauritius",07-SEP-20,1271767,"",,
"Africa","Mauritius",08-SEP-20,1271767,"",,
"Africa","Mauritius",09-SEP-20,1271767,"",,
"Africa","Mauritius",10-SEP-20,1271767,"",,
"Africa","Mauritius",11-SEP-20,1271767,"",,
"Africa","Mauritius",12-SEP-20,1271767,"",,
"Africa","Mauritius",13-SEP-20,1271767,"",,
"Africa","Mauritius",14-SEP-20,1271767,"",,
"Africa","Mauritius",15-SEP-20,1271767,"",,
"Africa","Mauritius",16-SEP-20,1271767,"",,
"Africa","Mauritius",17-SEP-20,1271767,"",,
"Africa","Mauritius",18-SEP-20,1271767,"",,
"Africa","Mauritius",19-SEP-20,1271767,"",,
"Africa","Mauritius",20-SEP-20,1271767,"",,
"Africa","Mauritius",21-SEP-20,1271767,"",,
"Africa","Mauritius",22-SEP-20,1271767,"",,
"Africa","Mauritius",23-SEP-20,1271767,"",,
"Africa","Mauritius",24-SEP-20,1271767,"",,
"Africa","Mauritius",25-SEP-20,1271767,"",,
"Africa","Mauritius",26-SEP-20,1271767,"",,
"Africa","Mauritius",27-SEP-20,1271767,"",,
"Africa","Mauritius",28-SEP-20,1271767,"",,
"Africa","Mauritius",29-SEP-20,1271767,"",,
"Africa","Mauritius",30-SEP-20,1271767,"",,
"Africa","Mauritius",01-OCT-20,1271767,"",,
"Africa","Mauritius",02-OCT-20,1271767,"",,
"Africa","Mauritius",03-OCT-20,1271767,"",,
"Africa","Mauritius",04-OCT-20,1271767,"",,
"Africa","Mauritius",05-OCT-20,1271767,"",,
"Africa","Mauritius",06-OCT-20,1271767,"",,
"Africa","Mauritius",07-OCT-20,1271767,"",,
"Africa","Mauritius",08-OCT-20,1271767,"",,
"Africa","Mauritius",09-OCT-20,1271767,"",,
"Africa","Mauritius",10-OCT-20,1271767,"",,
"Africa","Mauritius",11-OCT-20,1271767,"",,
"Africa","Mauritius",12-OCT-20,1271767,"",,
"Africa","Mauritius",13-OCT-20,1271767,"",,
"Africa","Mauritius",14-OCT-20,1271767,"",,
"Africa","Mauritius",15-OCT-20,1271767,"",,
"Africa","Mauritius",16-OCT-20,1271767,"",,
"Africa","Mauritius",17-OCT-20,1271767,"",,
"Africa","Mauritius",18-OCT-20,1271767,"",,
"Africa","Mauritius",19-OCT-20,1271767,"",,
"Africa","Mauritius",20-OCT-20,1271767,"",,
"Africa","Mauritius",21-OCT-20,1271767,"",,
"Africa","Mauritius",22-OCT-20,1271767,"",,
"Africa","Mauritius",23-OCT-20,1271767,"",,
"Africa","Mauritius",24-OCT-20,1271767,"",,
"Africa","Mauritius",25-OCT-20,1271767,"",,
"Africa","Mauritius",26-OCT-20,1271767,"",,
"Africa","Mauritius",27-OCT-20,1271767,"",,
"Africa","Mauritius",28-OCT-20,1271767,"",,
"Africa","Mauritius",29-OCT-20,1271767,"",,
"Africa","Mauritius",30-OCT-20,1271767,"",,
"Africa","Mauritius",31-OCT-20,1271767,"",,
"Africa","Mauritius",01-NOV-20,1271767,"",,
"Africa","Mauritius",02-NOV-20,1271767,"",,
"Africa","Mauritius",03-NOV-20,1271767,"",,
"Africa","Mauritius",04-NOV-20,1271767,"",,
"Africa","Mauritius",05-NOV-20,1271767,"",,
"Africa","Mauritius",06-NOV-20,1271767,"",,
"Africa","Mauritius",07-NOV-20,1271767,"",,
"Africa","Mauritius",08-NOV-20,1271767,"",,
"Africa","Mauritius",09-NOV-20,1271767,"",,
"Africa","Mauritius",10-NOV-20,1271767,"",,
"Africa","Mauritius",11-NOV-20,1271767,"",,
"Africa","Mauritius",12-NOV-20,1271767,"",,
"Africa","Mauritius",13-NOV-20,1271767,"",,
"Africa","Mauritius",14-NOV-20,1271767,"",,
"Africa","Mauritius",15-NOV-20,1271767,"",,
"Africa","Mauritius",16-NOV-20,1271767,"",,
"Africa","Mauritius",17-NOV-20,1271767,"",,
"Africa","Mauritius",18-NOV-20,1271767,"",,
"Africa","Mauritius",19-NOV-20,1271767,"",,
"Africa","Mauritius",20-NOV-20,1271767,"",,
"Africa","Mauritius",21-NOV-20,1271767,"",,
"Africa","Mauritius",22-NOV-20,1271767,"",,
"Africa","Mauritius",23-NOV-20,1271767,"",,
"Africa","Mauritius",24-NOV-20,1271767,"",,
"Africa","Mauritius",25-NOV-20,1271767,"",,
"Africa","Mauritius",26-NOV-20,1271767,"",,
"Africa","Mauritius",27-NOV-20,1271767,"",,
"Africa","Mauritius",28-NOV-20,1271767,"",,
"Africa","Mauritius",29-NOV-20,1271767,"",,
"Africa","Mauritius",30-NOV-20,1271767,"",,
"Africa","Mauritius",01-DEC-20,1271767,"",,
"Africa","Mauritius",02-DEC-20,1271767,"",,
"Africa","Mauritius",03-DEC-20,1271767,"",,
"Africa","Mauritius",04-DEC-20,1271767,"",,
"Africa","Mauritius",05-DEC-20,1271767,"",,
"Africa","Mauritius",06-DEC-20,1271767,"",,
"Africa","Mauritius",07-DEC-20,1271767,"",,
"Africa","Mauritius",08-DEC-20,1271767,"",,
"Africa","Mauritius",09-DEC-20,1271767,"",,
"Africa","Mauritius",10-DEC-20,1271767,"",,
"Africa","Mauritius",11-DEC-20,1271767,"",,
"Africa","Mauritius",12-DEC-20,1271767,"",,
"Africa","Mauritius",13-DEC-20,1271767,"",,
"Africa","Mauritius",14-DEC-20,1271767,"",,
"Africa","Mauritius",15-DEC-20,1271767,"",,
"Africa","Mauritius",16-DEC-20,1271767,"",,
"Africa","Mauritius",17-DEC-20,1271767,"",,
"Africa","Mauritius",18-DEC-20,1271767,"",,
"Africa","Mauritius",19-DEC-20,1271767,"",,
"Africa","Mauritius",20-DEC-20,1271767,"",,
"Africa","Mauritius",21-DEC-20,1271767,"",,
"Africa","Mauritius",22-DEC-20,1271767,"",,
"Africa","Mauritius",23-DEC-20,1271767,"",,
"Africa","Mauritius",24-DEC-20,1271767,"",,
"Africa","Mauritius",25-DEC-20,1271767,"",,
"Africa","Mauritius",26-DEC-20,1271767,"",,
"Africa","Mauritius",27-DEC-20,1271767,"",,
"Africa","Mauritius",28-DEC-20,1271767,"",,
"Africa","Mauritius",29-DEC-20,1271767,"",,
"Africa","Mauritius",30-DEC-20,1271767,"",,
"Africa","Mauritius",31-DEC-20,1271767,"",,
"Africa","Mauritius",01-JAN-21,1271767,"",,
"Africa","Mauritius",02-JAN-21,1271767,"",,
"Africa","Mauritius",03-JAN-21,1271767,"",,
"Africa","Mauritius",04-JAN-21,1271767,"",,
"Africa","Mauritius",05-JAN-21,1271767,"",,
"Africa","Mauritius",06-JAN-21,1271767,"",,
"Africa","Mauritius",07-JAN-21,1271767,"",,
"Africa","Mauritius",08-JAN-21,1271767,"",,
"Africa","Mauritius",09-JAN-21,1271767,"",,
"Africa","Mauritius",10-JAN-21,1271767,"",,
"Africa","Mauritius",11-JAN-21,1271767,"",,
"Africa","Mauritius",12-JAN-21,1271767,"",,
"Africa","Mauritius",13-JAN-21,1271767,"",,
"Africa","Mauritius",14-JAN-21,1271767,"",,
"Africa","Mauritius",15-JAN-21,1271767,"",,
"Africa","Mauritius",16-JAN-21,1271767,"",,
"Africa","Mauritius",17-JAN-21,1271767,"",,
"Africa","Mauritius",18-JAN-21,1271767,"",,
"Africa","Mauritius",19-JAN-21,1271767,"",,
"Africa","Mauritius",20-JAN-21,1271767,"",,
"Africa","Mauritius",21-JAN-21,1271767,"",,
"Africa","Mauritius",22-JAN-21,1271767,"",,
"Africa","Mauritius",23-JAN-21,1271767,"",,
"Africa","Mauritius",24-JAN-21,1271767,"",,
"Africa","Mauritius",25-JAN-21,1271767,"",,
"Africa","Mauritius",26-JAN-21,1271767,"",,
"Africa","Mauritius",27-JAN-21,1271767,"",,
"Africa","Mauritius",28-JAN-21,1271767,"",,
"Africa","Mauritius",29-JAN-21,1271767,"",,
"Africa","Mauritius",30-JAN-21,1271767,"",,
"Africa","Mauritius",31-JAN-21,1271767,"",,
"Africa","Mauritius",01-FEB-21,1271767,"",,
"Africa","Mauritius",02-FEB-21,1271767,"",,
"Africa","Mauritius",03-FEB-21,1271767,"",,
"Africa","Mauritius",04-FEB-21,1271767,"",,
"Africa","Mauritius",05-FEB-21,1271767,"",,
"Africa","Mauritius",06-FEB-21,1271767,"",,
"Africa","Mauritius",07-FEB-21,1271767,"",,
"Africa","Mauritius",08-FEB-21,1271767,"",,
"Africa","Mauritius",09-FEB-21,1271767,"",,
"Africa","Mauritius",10-FEB-21,1271767,"",,
"Africa","Mauritius",11-FEB-21,1271767,"",,
"Africa","Mauritius",12-FEB-21,1271767,"",,
"Africa","Mauritius",13-FEB-21,1271767,"",,
"Africa","Mauritius",14-FEB-21,1271767,"",,
"Africa","Mauritius",15-FEB-21,1271767,"",,
"Africa","Mauritius",16-FEB-21,1271767,"",,
"Africa","Mauritius",17-FEB-21,1271767,"",,
"Africa","Mauritius",18-FEB-21,1271767,"",,
"Africa","Mauritius",19-FEB-21,1271767,"",,
"Africa","Mauritius",20-FEB-21,1271767,"",,
"Africa","Mauritius",21-FEB-21,1271767,"",,
"Africa","Mauritius",22-FEB-21,1271767,"",,
"Africa","Mauritius",23-FEB-21,1271767,"",,
"Africa","Mauritius",24-FEB-21,1271767,"",,
"Africa","Mauritius",25-FEB-21,1271767,"",,
"Africa","Mauritius",26-FEB-21,1271767,"",,
"Africa","Mauritius",27-FEB-21,1271767,"",,
"Africa","Mauritius",28-FEB-21,1271767,"",,
"Africa","Mauritius",01-MAR-21,1271767,"",,
"Africa","Mauritius",02-MAR-21,1271767,"",,
"Africa","Mauritius",03-MAR-21,1271767,"",,
"Africa","Mauritius",04-MAR-21,1271767,"",,
"Africa","Mauritius",05-MAR-21,1271767,"",,
"Africa","Mauritius",06-MAR-21,1271767,"",,
"Africa","Mauritius",07-MAR-21,1271767,"",,
"Africa","Mauritius",08-MAR-21,1271767,"",,
"Africa","Mauritius",09-MAR-21,1271767,"",,
"Africa","Mauritius",10-MAR-21,1271767,"",,
"Africa","Mauritius",11-MAR-21,1271767,"",,
"Africa","Mauritius",12-MAR-21,1271767,"",,
"Africa","Mauritius",13-MAR-21,1271767,"",,
"Africa","Mauritius",14-MAR-21,1271767,"",,
"Africa","Mauritius",15-MAR-21,1271767,"",,
"Africa","Mauritius",16-MAR-21,1271767,"",,
"Africa","Mauritius",17-MAR-21,1271767,"",,
"Africa","Mauritius",18-MAR-21,1271767,"",,
"Africa","Mauritius",19-MAR-21,1271767,"",,
"Africa","Mauritius",20-MAR-21,1271767,"",,
"Africa","Mauritius",21-MAR-21,1271767,"",,
"Africa","Mauritius",22-MAR-21,1271767,"",,
"Africa","Mauritius",23-MAR-21,1271767,"",,
"Africa","Mauritius",24-MAR-21,1271767,"",,
"Africa","Mauritius",25-MAR-21,1271767,"",,
"Africa","Mauritius",26-MAR-21,1271767,"",,
"Africa","Mauritius",27-MAR-21,1271767,"",,
"Africa","Mauritius",28-MAR-21,1271767,"",,
"Africa","Mauritius",29-MAR-21,1271767,"",,
"Africa","Mauritius",30-MAR-21,1271767,"",,
"Africa","Mauritius",31-MAR-21,1271767,"",,
"Africa","Mauritius",01-APR-21,1271767,"",,
"Africa","Mauritius",02-APR-21,1271767,"",,
"Africa","Mauritius",03-APR-21,1271767,"",,
"Africa","Mauritius",04-APR-21,1271767,"",,
"Africa","Mauritius",05-APR-21,1271767,"",,
"Africa","Mauritius",06-APR-21,1271767,"",,
"Africa","Mauritius",07-APR-21,1271767,"",,
"Africa","Mauritius",08-APR-21,1271767,"",,
"Africa","Mauritius",09-APR-21,1271767,"",,
"Africa","Mauritius",10-APR-21,1271767,"",,
"Africa","Mauritius",11-APR-21,1271767,"",,
"Africa","Mauritius",12-APR-21,1271767,"",,
"Africa","Mauritius",13-APR-21,1271767,"",,
"Africa","Mauritius",14-APR-21,1271767,"",,
"Africa","Mauritius",15-APR-21,1271767,"",,
"Africa","Mauritius",16-APR-21,1271767,"",,
"Africa","Mauritius",17-APR-21,1271767,"",,
"Africa","Mauritius",18-APR-21,1271767,"",,
"Africa","Mauritius",19-APR-21,1271767,"",,
"Africa","Mauritius",20-APR-21,1271767,"",,
"Africa","Mauritius",21-APR-21,1271767,"",,
"Africa","Mauritius",22-APR-21,1271767,"",,
"Africa","Mauritius",23-APR-21,1271767,"",,
"Africa","Mauritius",24-APR-21,1271767,"",,
"Africa","Mauritius",25-APR-21,1271767,"",,
"Africa","Mauritius",26-APR-21,1271767,"",,
"Africa","Mauritius",27-APR-21,1271767,"",,
"Africa","Mauritius",28-APR-21,1271767,"",,
"Africa","Mauritius",29-APR-21,1271767,"",,
"Africa","Mauritius",30-APR-21,1271767,"",,
"North America","Mexico",01-JAN-20,128932753,"",,
"North America","Mexico",02-JAN-20,128932753,"",,
"North America","Mexico",03-JAN-20,128932753,"",,
"North America","Mexico",04-JAN-20,128932753,"",,
"North America","Mexico",05-JAN-20,128932753,"",,
"North America","Mexico",06-JAN-20,128932753,"",,
"North America","Mexico",07-JAN-20,128932753,"",,
"North America","Mexico",08-JAN-20,128932753,"",,
"North America","Mexico",09-JAN-20,128932753,"",,
"North America","Mexico",10-JAN-20,128932753,"",,
"North America","Mexico",11-JAN-20,128932753,"",,
"North America","Mexico",12-JAN-20,128932753,"",,
"North America","Mexico",13-JAN-20,128932753,"",,
"North America","Mexico",14-JAN-20,128932753,"",,
"North America","Mexico",15-JAN-20,128932753,"",,
"North America","Mexico",16-JAN-20,128932753,"",,
"North America","Mexico",17-JAN-20,128932753,"",,
"North America","Mexico",18-JAN-20,128932753,"",,
"North America","Mexico",19-JAN-20,128932753,"",,
"North America","Mexico",20-JAN-20,128932753,"",,
"North America","Mexico",21-JAN-20,128932753,"",,
"North America","Mexico",22-JAN-20,128932753,"",,
"North America","Mexico",23-JAN-20,128932753,"",,
"North America","Mexico",24-JAN-20,128932753,"",,
"North America","Mexico",25-JAN-20,128932753,"",,
"North America","Mexico",26-JAN-20,128932753,"",,
"North America","Mexico",27-JAN-20,128932753,"",,
"North America","Mexico",28-JAN-20,128932753,"",,
"North America","Mexico",29-JAN-20,128932753,"",,
"North America","Mexico",30-JAN-20,128932753,"",,
"North America","Mexico",31-JAN-20,128932753,"",,
"North America","Mexico",01-FEB-20,128932753,"",,
"North America","Mexico",02-FEB-20,128932753,"",,
"North America","Mexico",03-FEB-20,128932753,"",,
"North America","Mexico",04-FEB-20,128932753,"",,
"North America","Mexico",05-FEB-20,128932753,"",,
"North America","Mexico",06-FEB-20,128932753,"",,
"North America","Mexico",07-FEB-20,128932753,"",,
"North America","Mexico",08-FEB-20,128932753,"",,
"North America","Mexico",09-FEB-20,128932753,"",,
"North America","Mexico",10-FEB-20,128932753,"",,
"North America","Mexico",11-FEB-20,128932753,"",,
"North America","Mexico",12-FEB-20,128932753,"",,
"North America","Mexico",13-FEB-20,128932753,"",,
"North America","Mexico",14-FEB-20,128932753,"",,
"North America","Mexico",15-FEB-20,128932753,"",,
"North America","Mexico",16-FEB-20,128932753,"",,
"North America","Mexico",17-FEB-20,128932753,"",,
"North America","Mexico",18-FEB-20,128932753,"",,
"North America","Mexico",19-FEB-20,128932753,"",,
"North America","Mexico",20-FEB-20,128932753,"",,
"North America","Mexico",21-FEB-20,128932753,"",,
"North America","Mexico",22-FEB-20,128932753,"",,
"North America","Mexico",23-FEB-20,128932753,"",,
"North America","Mexico",24-FEB-20,128932753,"",,
"North America","Mexico",25-FEB-20,128932753,"",,
"North America","Mexico",26-FEB-20,128932753,"",,
"North America","Mexico",27-FEB-20,128932753,"",,
"North America","Mexico",28-FEB-20,128932753,"",,
"North America","Mexico",29-FEB-20,128932753,"",,
"North America","Mexico",01-MAR-20,128932753,"",,
"North America","Mexico",02-MAR-20,128932753,"",,
"North America","Mexico",03-MAR-20,128932753,"",,
"North America","Mexico",04-MAR-20,128932753,"",,
"North America","Mexico",05-MAR-20,128932753,"",,
"North America","Mexico",06-MAR-20,128932753,"",,
"North America","Mexico",07-MAR-20,128932753,"",,
"North America","Mexico",08-MAR-20,128932753,"",,
"North America","Mexico",09-MAR-20,128932753,"",,
"North America","Mexico",10-MAR-20,128932753,"",,
"North America","Mexico",11-MAR-20,128932753,"",,
"North America","Mexico",12-MAR-20,128932753,"",,
"North America","Mexico",13-MAR-20,128932753,"",,
"North America","Mexico",14-MAR-20,128932753,"",,
"North America","Mexico",15-MAR-20,128932753,"",,
"North America","Mexico",16-MAR-20,128932753,"",,
"North America","Mexico",17-MAR-20,128932753,"",,
"North America","Mexico",18-MAR-20,128932753,"",,
"North America","Mexico",19-MAR-20,128932753,"",,
"North America","Mexico",20-MAR-20,128932753,"",,
"North America","Mexico",21-MAR-20,128932753,"",,
"North America","Mexico",22-MAR-20,128932753,"",,
"North America","Mexico",23-MAR-20,128932753,"",,
"North America","Mexico",24-MAR-20,128932753,"",,
"North America","Mexico",25-MAR-20,128932753,"",,
"North America","Mexico",26-MAR-20,128932753,"",,
"North America","Mexico",27-MAR-20,128932753,"",,
"North America","Mexico",28-MAR-20,128932753,"",,
"North America","Mexico",29-MAR-20,128932753,"",,
"North America","Mexico",30-MAR-20,128932753,"",,
"North America","Mexico",31-MAR-20,128932753,"",,
"North America","Mexico",01-APR-20,128932753,"",,
"North America","Mexico",02-APR-20,128932753,"",,
"North America","Mexico",03-APR-20,128932753,"",,
"North America","Mexico",04-APR-20,128932753,"",,
"North America","Mexico",05-APR-20,128932753,"",,
"North America","Mexico",06-APR-20,128932753,"",,
"North America","Mexico",07-APR-20,128932753,"",,
"North America","Mexico",08-APR-20,128932753,"",,
"North America","Mexico",09-APR-20,128932753,"",,
"North America","Mexico",10-APR-20,128932753,"",,
"North America","Mexico",11-APR-20,128932753,"",,
"North America","Mexico",12-APR-20,128932753,"",,
"North America","Mexico",13-APR-20,128932753,"",,
"North America","Mexico",14-APR-20,128932753,"",,
"North America","Mexico",15-APR-20,128932753,"",,
"North America","Mexico",16-APR-20,128932753,"",,
"North America","Mexico",17-APR-20,128932753,"",,
"North America","Mexico",18-APR-20,128932753,"",,
"North America","Mexico",19-APR-20,128932753,"",,
"North America","Mexico",20-APR-20,128932753,"",,
"North America","Mexico",21-APR-20,128932753,"",,
"North America","Mexico",22-APR-20,128932753,"",,
"North America","Mexico",23-APR-20,128932753,"",,
"North America","Mexico",24-APR-20,128932753,"",,
"North America","Mexico",25-APR-20,128932753,"",,
"North America","Mexico",26-APR-20,128932753,"",,
"North America","Mexico",27-APR-20,128932753,"",,
"North America","Mexico",28-APR-20,128932753,"",,
"North America","Mexico",29-APR-20,128932753,"",,
"North America","Mexico",30-APR-20,128932753,"",,
"North America","Mexico",01-MAY-20,128932753,"",,
"North America","Mexico",02-MAY-20,128932753,"",,
"North America","Mexico",03-MAY-20,128932753,"",,
"North America","Mexico",04-MAY-20,128932753,"",,
"North America","Mexico",05-MAY-20,128932753,"",,
"North America","Mexico",06-MAY-20,128932753,"",,
"North America","Mexico",07-MAY-20,128932753,"",,
"North America","Mexico",08-MAY-20,128932753,"",,
"North America","Mexico",09-MAY-20,128932753,"",,
"North America","Mexico",10-MAY-20,128932753,"",,
"North America","Mexico",11-MAY-20,128932753,"",,
"North America","Mexico",12-MAY-20,128932753,"",,
"North America","Mexico",13-MAY-20,128932753,"",,
"North America","Mexico",14-MAY-20,128932753,"",,
"North America","Mexico",15-MAY-20,128932753,"",,
"North America","Mexico",16-MAY-20,128932753,"",,
"North America","Mexico",17-MAY-20,128932753,"",,
"North America","Mexico",18-MAY-20,128932753,"",,
"North America","Mexico",19-MAY-20,128932753,"",,
"North America","Mexico",20-MAY-20,128932753,"",,
"North America","Mexico",21-MAY-20,128932753,"",,
"North America","Mexico",22-MAY-20,128932753,"",,
"North America","Mexico",23-MAY-20,128932753,"",,
"North America","Mexico",24-MAY-20,128932753,"",,
"North America","Mexico",25-MAY-20,128932753,"",,
"North America","Mexico",26-MAY-20,128932753,"",,
"North America","Mexico",27-MAY-20,128932753,"",,
"North America","Mexico",28-MAY-20,128932753,"",,
"North America","Mexico",29-MAY-20,128932753,"",,
"North America","Mexico",30-MAY-20,128932753,"",,
"North America","Mexico",31-MAY-20,128932753,"",,
"North America","Mexico",01-JUN-20,128932753,"",,
"North America","Mexico",02-JUN-20,128932753,"",,
"North America","Mexico",03-JUN-20,128932753,"",,
"North America","Mexico",04-JUN-20,128932753,"",,
"North America","Mexico",05-JUN-20,128932753,"",,
"North America","Mexico",06-JUN-20,128932753,"",,
"North America","Mexico",07-JUN-20,128932753,"",,
"North America","Mexico",08-JUN-20,128932753,"",,
"North America","Mexico",09-JUN-20,128932753,"",,
"North America","Mexico",10-JUN-20,128932753,"",,
"North America","Mexico",11-JUN-20,128932753,"",,
"North America","Mexico",12-JUN-20,128932753,"",,
"North America","Mexico",13-JUN-20,128932753,"",,
"North America","Mexico",14-JUN-20,128932753,"",,
"North America","Mexico",15-JUN-20,128932753,"",,
"North America","Mexico",16-JUN-20,128932753,"",,
"North America","Mexico",17-JUN-20,128932753,"",,
"North America","Mexico",18-JUN-20,128932753,"",,
"North America","Mexico",19-JUN-20,128932753,"",,
"North America","Mexico",20-JUN-20,128932753,"",,
"North America","Mexico",21-JUN-20,128932753,"",,
"North America","Mexico",22-JUN-20,128932753,"",,
"North America","Mexico",23-JUN-20,128932753,"",,
"North America","Mexico",24-JUN-20,128932753,"",,
"North America","Mexico",25-JUN-20,128932753,"",,
"North America","Mexico",26-JUN-20,128932753,"",,
"North America","Mexico",27-JUN-20,128932753,"",,
"North America","Mexico",28-JUN-20,128932753,"",,
"North America","Mexico",29-JUN-20,128932753,"",,
"North America","Mexico",30-JUN-20,128932753,"",,
"North America","Mexico",01-JUL-20,128932753,"",,
"North America","Mexico",02-JUL-20,128932753,"",,
"North America","Mexico",03-JUL-20,128932753,"",,
"North America","Mexico",04-JUL-20,128932753,"",,
"North America","Mexico",05-JUL-20,128932753,"",,
"North America","Mexico",06-JUL-20,128932753,"",,
"North America","Mexico",07-JUL-20,128932753,"",,
"North America","Mexico",08-JUL-20,128932753,"",,
"North America","Mexico",09-JUL-20,128932753,"",,
"North America","Mexico",10-JUL-20,128932753,"",,
"North America","Mexico",11-JUL-20,128932753,"",,
"North America","Mexico",12-JUL-20,128932753,"",,
"North America","Mexico",13-JUL-20,128932753,"",,
"North America","Mexico",14-JUL-20,128932753,"",,
"North America","Mexico",15-JUL-20,128932753,"",,
"North America","Mexico",16-JUL-20,128932753,"",,
"North America","Mexico",17-JUL-20,128932753,"",,
"North America","Mexico",18-JUL-20,128932753,"",,
"North America","Mexico",19-JUL-20,128932753,"",,
"North America","Mexico",20-JUL-20,128932753,"",,
"North America","Mexico",21-JUL-20,128932753,"",,
"North America","Mexico",22-JUL-20,128932753,"",,
"North America","Mexico",23-JUL-20,128932753,"",,
"North America","Mexico",24-JUL-20,128932753,"",,
"North America","Mexico",25-JUL-20,128932753,"",,
"North America","Mexico",26-JUL-20,128932753,"",,
"North America","Mexico",27-JUL-20,128932753,"",,
"North America","Mexico",28-JUL-20,128932753,"",,
"North America","Mexico",29-JUL-20,128932753,"",,
"North America","Mexico",30-JUL-20,128932753,"",,
"North America","Mexico",31-JUL-20,128932753,"",,
"North America","Mexico",01-AUG-20,128932753,"",,
"North America","Mexico",02-AUG-20,128932753,"",,
"North America","Mexico",03-AUG-20,128932753,"",,
"North America","Mexico",04-AUG-20,128932753,"",,
"North America","Mexico",05-AUG-20,128932753,"",,
"North America","Mexico",06-AUG-20,128932753,"",,
"North America","Mexico",07-AUG-20,128932753,"",,
"North America","Mexico",08-AUG-20,128932753,"",,
"North America","Mexico",09-AUG-20,128932753,"",,
"North America","Mexico",10-AUG-20,128932753,"",,
"North America","Mexico",11-AUG-20,128932753,"",,
"North America","Mexico",12-AUG-20,128932753,"",,
"North America","Mexico",13-AUG-20,128932753,"",,
"North America","Mexico",14-AUG-20,128932753,"",,
"North America","Mexico",15-AUG-20,128932753,"",,
"North America","Mexico",16-AUG-20,128932753,"",,
"North America","Mexico",17-AUG-20,128932753,"",,
"North America","Mexico",18-AUG-20,128932753,"",,
"North America","Mexico",19-AUG-20,128932753,"",,
"North America","Mexico",20-AUG-20,128932753,"",,
"North America","Mexico",21-AUG-20,128932753,"",,
"North America","Mexico",22-AUG-20,128932753,"",,
"North America","Mexico",23-AUG-20,128932753,"",,
"North America","Mexico",24-AUG-20,128932753,"",,
"North America","Mexico",25-AUG-20,128932753,"",,
"North America","Mexico",26-AUG-20,128932753,"",,
"North America","Mexico",27-AUG-20,128932753,"",,
"North America","Mexico",28-AUG-20,128932753,"",,
"North America","Mexico",29-AUG-20,128932753,"",,
